accession_code,ProstT5_128_dim_0,ProstT5_128_dim_1,ProstT5_128_dim_2,ProstT5_128_dim_3,ProstT5_128_dim_4,ProstT5_128_dim_5,ProstT5_128_dim_6,ProstT5_128_dim_7,ProstT5_128_dim_8,ProstT5_128_dim_9,ProstT5_128_dim_10,ProstT5_128_dim_11,ProstT5_128_dim_12,ProstT5_128_dim_13,ProstT5_128_dim_14,ProstT5_128_dim_15,ProstT5_128_dim_16,ProstT5_128_dim_17,ProstT5_128_dim_18,ProstT5_128_dim_19,ProstT5_128_dim_20,ProstT5_128_dim_21,ProstT5_128_dim_22,ProstT5_128_dim_23,ProstT5_128_dim_24,ProstT5_128_dim_25,ProstT5_128_dim_26,ProstT5_128_dim_27,ProstT5_128_dim_28,ProstT5_128_dim_29,ProstT5_128_dim_30,ProstT5_128_dim_31,ProstT5_128_dim_32,ProstT5_128_dim_33,ProstT5_128_dim_34,ProstT5_128_dim_35,ProstT5_128_dim_36,ProstT5_128_dim_37,ProstT5_128_dim_38,ProstT5_128_dim_39,ProstT5_128_dim_40,ProstT5_128_dim_41,ProstT5_128_dim_42,ProstT5_128_dim_43,ProstT5_128_dim_44,ProstT5_128_dim_45,ProstT5_128_dim_46,ProstT5_128_dim_47,ProstT5_128_dim_48,ProstT5_128_dim_49,ProstT5_128_dim_50,ProstT5_128_dim_51,ProstT5_128_dim_52,ProstT5_128_dim_53,ProstT5_128_dim_54,ProstT5_128_dim_55,ProstT5_128_dim_56,ProstT5_128_dim_57,ProstT5_128_dim_58,ProstT5_128_dim_59,ProstT5_128_dim_60,ProstT5_128_dim_61,ProstT5_128_dim_62,ProstT5_128_dim_63,ProstT5_128_dim_64,ProstT5_128_dim_65,ProstT5_128_dim_66,ProstT5_128_dim_67,ProstT5_128_dim_68,ProstT5_128_dim_69,ProstT5_128_dim_70,ProstT5_128_dim_71,ProstT5_128_dim_72,ProstT5_128_dim_73,ProstT5_128_dim_74,ProstT5_128_dim_75,ProstT5_128_dim_76,ProstT5_128_dim_77,ProstT5_128_dim_78,ProstT5_128_dim_79,ProstT5_128_dim_80,ProstT5_128_dim_81,ProstT5_128_dim_82,ProstT5_128_dim_83,ProstT5_128_dim_84,ProstT5_128_dim_85,ProstT5_128_dim_86,ProstT5_128_dim_87,ProstT5_128_dim_88,ProstT5_128_dim_89,ProstT5_128_dim_90,ProstT5_128_dim_91,ProstT5_128_dim_92,ProstT5_128_dim_93,ProstT5_128_dim_94,ProstT5_128_dim_95,ProstT5_128_dim_96,ProstT5_128_dim_97,ProstT5_128_dim_98,ProstT5_128_dim_99,ProstT5_128_dim_100,ProstT5_128_dim_101,ProstT5_128_dim_102,ProstT5_128_dim_103,ProstT5_128_dim_104,ProstT5_128_dim_105,ProstT5_128_dim_106,ProstT5_128_dim_107,ProstT5_128_dim_108,ProstT5_128_dim_109,ProstT5_128_dim_110,ProstT5_128_dim_111,ProstT5_128_dim_112,ProstT5_128_dim_113,ProstT5_128_dim_114,ProstT5_128_dim_115,ProstT5_128_dim_116,ProstT5_128_dim_117,ProstT5_128_dim_118,ProstT5_128_dim_119,ProstT5_128_dim_120,ProstT5_128_dim_121,ProstT5_128_dim_122,ProstT5_128_dim_123,ProstT5_128_dim_124,ProstT5_128_dim_125,ProstT5_128_dim_126,ProstT5_128_dim_127
P0DN86,-0.07583152,0.120070994,-0.01634624,-0.15525748,-0.031583644,0.09755673,0.033827614,-0.091025606,0.15479554,0.08918437,-0.006206248,0.018477395,0.047842085,0.20714864,0.04877272,0.05216587,-0.0014867075,-0.057607368,0.0036807577,0.05595219,-0.20878345,0.0027769469,-0.018714909,-0.05951206,0.14864671,0.086784855,0.058931217,0.03299554,0.061223857,0.14578173,0.10934556,-0.096844375,0.079616934,0.023793727,-0.06060886,-0.14739424,0.0014187568,-0.04627026,0.10410397,-0.14260733,-0.12303557,0.1831795,0.07936707,-0.15352136,-0.11590538,-0.19373262,-0.014218919,0.033852793,-0.0582382,-0.038134806,-0.04869307,0.03808689,0.12928727,0.08865717,-0.09841317,0.03265712,-0.095066816,-0.0022479957,-0.16858606,-0.071137264,-0.10362629,-0.018011637,-0.019049551,0.072051436,-0.04840368,0.048971474,0.24408567,-0.15064035,-0.044081394,-0.004087139,0.028729182,-0.14894131,0.009606719,-0.11720028,0.16842517,0.026918296,-0.21974814,0.17315376,0.25742206,0.0050755776,0.03328521,-0.22399318,0.19005674,-0.15608522,0.04360358,0.057700567,0.004829839,0.0013782792,0.1469062,-0.116585374,-0.073686704,0.010442842,0.117897965,-0.06297895,0.033425868,0.17565332,-0.09175666,0.029058196,0.052586954,-0.12713003,-0.03564883,0.25544396,0.017060801,-0.2822221,0.06489577,-0.1737282,-0.021792006,0.05644381,-0.10780549,0.081465915,0.13055089,-0.0675777,0.058443148,0.0457864,0.11892177,0.04618921,-0.14604142,0.023917193,0.117432,0.029329993,-0.0582398,-0.013565112,0.0008402541,0.12696081,0.1406761,0.111862265,0.029012304,-0.03124689
P62136,0.010127278,-0.095078476,0.011321161,0.01913007,0.072809786,-0.028151214,0.03338136,0.12243277,0.07588941,0.13893561,-0.087783284,0.085780144,0.06723112,0.022622999,-0.103638895,-0.04465841,0.08680072,0.05890022,0.10897956,-0.029012797,0.01596854,0.13391452,0.041686833,0.047051307,-0.088624425,0.038618587,0.10071738,-0.30731457,0.14667356,0.056343447,0.032849878,-0.013864969,0.060782548,0.16821274,0.07288407,-0.17662306,-0.07001518,-0.028229281,-0.060072687,0.06533936,0.07414467,0.0040459647,0.14422464,-0.54727715,0.13103032,-0.10590009,0.2622351,-0.0186042,-0.01777859,-0.24256092,0.0020989627,0.116520055,-0.013355579,-0.082788326,-0.0111270435,0.056839023,0.024697848,0.102029145,0.10541451,-0.0770226,0.06755254,0.057115495,0.13744184,-0.028929804,0.18048528,0.051747877,0.061006635,0.030080058,-0.07595822,0.1623443,-0.067073464,0.1804727,-0.06476233,0.027021926,-0.015015665,-0.08974658,0.09787223,-0.0953792,0.14642985,0.1197027,0.10347093,-0.12727588,-0.14079796,-0.06309952,0.16439536,-0.08151774,-0.12597749,-0.012359314,0.12104727,-0.00082463026,0.030042153,0.0627057,0.035814572,-0.04598273,0.00029933453,0.010249482,-0.009767722,-0.06444767,0.02593006,0.17861941,0.07559009,-0.015346607,-0.09988284,0.2483412,0.020579647,-0.03445158,-0.06966775,0.036420595,-0.17260629,-0.12140781,0.047576435,-0.022602532,-0.08707084,-0.098547906,-0.046701923,0.069254965,0.098357946,0.09301671,0.006373724,-0.103590384,0.07093688,0.1057829,-0.14411718,-0.044384144,-0.008747522,-0.16028956,0.10563434,-0.097843364
O60814,0.118493326,-0.081443,-0.003021311,0.23991519,0.018464273,0.053250678,0.071343094,0.12931915,-0.105770625,-0.016029961,0.1211282,0.015627049,0.01686117,-0.0022880025,0.087955445,0.05533308,0.16405752,-0.10786018,0.06280661,-0.10051383,-0.22494857,-0.021255571,-0.028720647,0.13752721,0.17173125,-0.07111427,-0.1547082,0.03851204,0.044701695,0.05785157,-0.016822012,0.113345064,-0.088192,-0.07063843,-0.014502335,0.117373005,0.17587267,0.031644758,0.070751995,-0.13886334,-0.004858993,0.058031674,0.11706731,0.077440634,0.17682225,0.18766482,0.27249748,-0.11794995,0.120893255,-0.39902782,0.07487877,0.12433165,0.29537895,-0.16683221,0.11159539,-0.13980158,-0.024840573,-0.06303351,-0.028805379,-0.11809909,0.024721242,0.058202535,-0.10966428,-0.0003805589,-0.08587142,0.023431856,0.048930325,-0.030267084,0.023995347,-0.0033569038,0.0066593336,-0.10266191,0.11544258,-0.0116918385,-0.042307343,0.01694655,-0.15297501,0.012631785,0.037397746,-0.073752865,-0.10855882,-0.18195945,0.08865003,0.0038423091,-0.015226245,-0.016103314,-0.0217133,-0.024775537,0.05580467,-0.18939829,-0.09871107,-0.19417845,0.03925006,0.13601962,-0.1423981,0.04311395,-0.13727929,0.08844653,0.12152724,0.018535174,0.1859271,-0.05036108,0.15893735,-0.23972264,0.14209513,-0.021792343,-0.21785864,-0.11250244,-0.3140863,0.05029365,0.2067725,-0.20422272,-0.016093444,0.30038723,0.119909436,0.03711176,-0.14954136,0.012552613,0.005544329,0.021195555,-0.025792148,-0.032336578,0.00241597,0.067591965,-0.03977571,-0.055974085,0.021224374,0.011352729
P75391,0.08300963,-0.08108378,0.06626962,0.04865075,-0.075162,0.042406186,-0.011983488,0.06338042,-0.03961221,-0.09147164,-0.09924941,-0.07165765,-0.08367963,0.081649825,-0.21678834,0.11330709,-0.20690933,-0.026524082,0.03148097,-0.07790016,0.15775591,0.03541667,0.019792698,-0.005482506,0.099880844,0.1102868,0.16820574,-0.15493795,0.041130878,0.14624637,-0.014726384,-0.005673201,-0.065274924,-0.06841579,0.012684397,-0.05408403,-0.06852466,-0.02454837,-0.020317545,-0.11502643,-0.059377298,-0.05373924,0.13052398,-0.3336236,0.11558093,-0.19957508,0.08162305,0.08213449,0.025790421,0.11172861,-0.07111721,-0.07687558,0.10025342,0.175506,-0.14717782,0.007321812,-0.039561603,-0.009036489,0.052101776,-0.041778512,0.084653534,-0.14202496,0.07466668,0.112957224,-0.050247513,0.06574768,0.035271548,0.044909216,0.049080826,0.043013405,-0.06355189,0.06683029,-0.009688344,-0.12873697,0.058841452,0.059612177,0.059801713,0.059186216,0.058580402,0.023330458,-0.07037196,-0.054146633,-0.07424496,-0.026795648,-0.045571677,0.059750192,-0.17040142,-0.074063316,0.029625572,-0.040277354,0.09785221,-0.081905246,-0.045790628,-0.20611721,0.102256455,0.17489527,-0.010584712,0.1051736,-0.005600487,0.07044529,-0.020941764,-0.004059011,0.03997674,0.21832716,0.10891828,0.03092483,0.007126523,0.02439345,-0.26232144,0.020922512,-0.09728832,0.0052797943,-0.060480457,-0.1271589,-0.11609068,-0.0031296462,0.029516995,0.046854556,-0.068947755,0.020435099,-0.08568523,0.06979727,-0.20179135,0.06296561,0.027142797,0.007949226,0.029642059,-0.1220642
O75674,-0.099510014,-0.014489856,-0.04353311,0.0922419,-0.0017972086,0.07320072,0.0022755452,0.018610379,0.079592906,-0.027658585,0.03451102,0.07732734,0.099118166,-0.113046214,0.1690468,-0.046719294,0.046240367,-0.038520947,0.056589622,0.006362019,-0.11734866,-0.08205654,0.05611781,-0.026061151,0.0008585248,0.03607186,0.015316764,0.11414638,0.11268881,-0.011680861,0.01728059,0.028955624,0.026759524,-0.1686039,-0.06566039,-0.11603956,-0.03624483,-0.07063493,0.057591826,-0.047185946,0.0006739162,0.005185945,-0.051922727,0.12834217,-0.03445582,0.09167598,-0.0021149218,-0.031449825,0.07360466,-0.13122047,-0.07215531,-0.032382764,0.016942475,-0.06395046,0.0924027,0.015529413,-0.010109359,-0.06854623,-0.024575736,-0.006413378,-0.032022253,-0.06324209,0.08736762,0.051275276,-0.0035497267,0.028525542,0.16341347,-0.06451554,-0.033005342,0.23042004,-0.0556688,-0.01634434,0.03752951,0.044319466,0.14941007,-0.055291537,-0.11553598,-0.060305797,-0.034340654,-0.09800499,0.09045996,-0.18936503,-0.01469082,0.014534581,0.13013528,0.03839328,-0.08455902,-0.017488735,0.0384397,0.07977448,-0.08207251,-0.017164554,-0.016738048,0.081184074,0.012379557,0.060953423,-0.0062058046,-0.012124298,0.039409865,0.11197482,0.13092333,0.017693259,-0.110245414,-0.11163267,0.016890362,-0.014921786,0.09575228,0.016280359,0.17522687,-0.008249475,-0.12965783,-0.018662836,-0.08328332,0.0022400543,-0.023159133,0.01751309,-0.10082411,-0.029563831,-0.08659492,-0.008201163,0.132136,0.104135126,0.036682963,0.10875627,-0.12939249,-0.0012877109,0.04241478,-0.033504054
Q27727,0.2613175,0.086893916,0.046395894,-0.038349163,-0.062197834,0.088773,-0.03521343,-0.004842555,-0.09463929,-0.036287762,-0.0051706973,-0.04247561,0.10738316,0.17780522,-0.21287543,0.10270408,0.033758935,0.09216069,0.01819168,-0.12905088,0.095427744,-0.090162605,-0.122110195,-0.0017169628,-0.013211187,0.04996959,-0.07434757,-0.16566986,-0.009559825,-0.054898348,0.047105655,-0.09173449,0.09896794,0.1384789,-0.035414707,-0.1103609,-0.015024388,-0.017381523,-0.0842614,-0.061729897,0.13456583,-0.065217465,0.067889795,-0.39412963,0.12721159,-0.1590232,0.25492924,-0.0824141,0.030081112,-0.028393257,0.018256329,-0.03261774,0.04493719,-0.1438586,-0.040675044,-0.023906223,-0.027307523,-0.0800655,-0.016007632,0.041317284,-0.023760872,-0.025690505,0.0707205,-0.01323102,0.13432461,-0.042631198,-0.06673838,-0.016179591,0.030238852,0.06690735,-0.20016596,0.19382042,-0.017252237,-0.027328543,-0.07224783,-0.10685836,0.020586593,-0.0025752746,0.1276071,0.069116786,0.041358754,-0.06008485,0.054453056,0.07049233,0.042361237,-0.03604774,-0.044019863,-0.16784573,-0.0014287084,0.03381022,0.10574503,-0.041319445,-0.06599324,-0.029372824,0.009092402,0.017234743,-0.058590267,0.03275164,0.009059811,0.032649755,0.11319406,-0.007654935,0.007287874,0.16767852,-0.0067369714,0.10575496,-0.05390513,0.01739401,-0.3365566,-0.11780122,-0.029435854,0.07240394,0.036016893,-0.16937734,-0.012828638,0.072239906,0.06633301,0.15382841,-0.09657568,-0.043962702,-0.118648976,0.07230281,0.002270788,-0.07900981,0.024775382,-0.12727787,0.0021831426,-0.100010455
P14209,0.058914557,0.033773623,-0.060718995,0.08636251,0.11222047,0.09167934,0.017361,-0.123574786,0.014660595,-0.059390157,-0.16562025,-0.10666214,0.07746562,-0.2627248,0.20386653,0.04443414,0.10671191,-0.044116143,0.009403022,-0.06257308,-0.33616647,-0.07349241,-0.087411545,-0.07243306,0.07417988,0.06812422,-0.035089914,0.25800684,0.028014498,0.06249775,0.09092072,0.10211307,-0.033948194,-0.047641598,0.18572958,0.15814131,-0.09999798,-0.025576774,0.10642051,-0.035031985,0.06743932,0.1434803,0.05925636,0.28790832,-0.19528247,0.037308767,-0.5320463,-0.12550117,0.061371274,-0.09263892,-0.09487642,0.010292234,0.070331074,-0.18068808,-0.03545519,0.033722635,0.019887812,-0.08192797,0.17368676,-0.072151765,-0.10625339,0.02809114,-0.05325987,0.08202542,-0.18530712,0.03837799,0.054355357,-0.04304953,-0.045484904,-0.1088839,-0.07289645,-0.13708614,0.06115281,0.044781134,0.12458864,-0.02000771,-0.16851059,0.08658454,-0.10752526,-0.13185367,-0.06219832,-0.10040459,0.00027775392,-0.03747269,0.11997584,0.073163755,0.08823574,0.18774025,0.052429806,-0.012971647,-0.06195412,-0.14335185,0.09101406,-0.14731866,0.056764692,0.011839381,-0.045269962,0.04101218,-0.06783578,-0.038578816,0.06950299,-0.009073632,-0.14811918,-0.1349356,-0.05480186,0.0100742765,-0.10460691,0.071731195,0.034629647,0.1654173,-0.19385016,-0.26557374,0.046848338,-0.066844314,0.017328473,-0.049128428,-0.10501031,-0.18890548,-0.080006965,0.008194257,0.047506984,-0.14779133,-0.122773126,-0.08174357,-0.23696682,0.09103649,-0.003453393,0.40560642
Q9Y2D8,-0.17684975,0.08050093,0.02873854,0.15547991,-0.05434087,0.10299857,0.028934926,-0.012392145,0.19569519,-0.16982733,-0.15313745,-0.1067925,-0.08662617,-0.2546333,-0.0132088065,-0.020096038,0.22844163,-0.021448668,-0.116764165,-0.052604467,-0.1783318,0.03257708,0.005893383,-0.037366826,-0.023529982,-0.042524494,-0.106482744,0.123173326,0.10247256,-0.029426277,-0.05383066,0.16582394,-0.109274164,0.2176604,-0.017859971,-0.037211236,-0.023411436,0.035910193,0.19795145,-0.11382572,-0.06727088,-0.08992019,0.2118752,0.34590894,-0.00920227,0.15552624,-0.27045703,-0.18372482,0.034182653,-0.017506752,-0.035617974,0.0006657634,-0.04199652,-0.060619477,0.06014867,0.097039655,0.05511563,-0.032701045,-0.0033256523,-0.10702337,0.006686043,0.06567244,0.045505412,0.18078747,-0.13562958,-0.0495413,-0.017528899,-0.005148165,-0.009160637,-0.16222097,0.113678485,-0.05288703,0.074555725,0.04496701,-0.019596104,-0.09439641,-0.07361775,-0.03463909,0.059937395,-0.03715126,-0.044203937,0.0059435517,-0.03621154,-0.00666825,0.04486373,0.023876168,-0.007116366,-0.027538724,0.14035626,0.1968021,0.0072261533,-0.054333188,-0.05439902,-0.13671042,-0.16635075,-0.060343385,0.14612226,-0.003625758,-0.091866955,0.056313917,0.16560951,-0.049816735,-0.08690924,-0.19439997,-0.11884598,-0.036976784,-0.08547785,-0.03953256,0.13162825,0.095437765,-0.14570034,-0.16722192,-0.06583512,0.053922,0.0132502895,-0.047554374,-0.18915969,-0.20659113,0.12353237,0.053443708,0.08634425,-0.3031976,-0.001926139,-0.14187604,-0.11879784,0.18602555,-0.13534023,-0.07109779
Q8TAU3,-0.14611973,-0.14133318,-0.013185179,0.25112906,0.1209001,-0.054291643,0.22273093,0.16629067,-0.0693471,-0.15388635,-0.021212325,0.023814328,-0.10761607,-0.079106644,0.1658717,0.12002821,0.30013764,0.03107373,0.07375529,0.061771438,-0.011038324,0.049739607,-0.028548032,0.08658003,0.023167994,-0.10087933,-0.16262937,-0.021976953,-0.0099905245,0.06520022,-0.1088627,0.052280493,0.008909378,0.23077963,-0.0104269525,-0.10508634,0.13322313,0.14553633,-0.08666902,-0.059723444,0.03678125,-0.0037499378,0.058509473,0.06086713,0.02043571,-0.02238433,0.12829764,-0.011251356,0.034183387,-0.042165205,-0.021958757,0.08138787,-0.013670009,0.027652621,-0.035145536,-0.18330784,-0.0949868,-0.10419717,0.07794979,-0.052954704,-0.16381979,0.024443842,-0.1287957,-0.025228608,-0.13372546,-0.16756178,0.029329667,-0.09471807,0.001471729,0.120757684,0.07550959,-0.04221221,-0.03675985,-0.02092386,0.016017323,0.12017943,0.11199278,0.03139324,-0.040528137,-0.027522769,0.03450682,0.084066086,-0.00020235777,0.013860159,0.030373834,-0.081336245,-0.13480538,-0.0579863,0.019567613,-0.08081988,-0.07692222,0.14661881,-0.02884716,-0.027811017,0.053761832,0.13530101,0.068087384,0.009775981,0.010021995,0.107777625,0.110964455,-0.109279186,0.15670572,-0.25932938,-0.06841876,-0.0886805,-0.089606784,0.112228245,0.13351189,-0.007398054,-0.08640179,-0.21831523,-0.042229075,0.17836131,0.059174187,-0.11207348,-0.0011305735,-0.1227606,-0.00916457,-0.06263097,-0.0824488,0.012011921,-0.1058041,-0.11316636,-0.05220386,-0.05524364,0.06260481,-0.066636175
P15336,-0.36016527,0.05318381,0.011340473,0.053301364,0.055409182,0.09895827,0.12230536,0.020993132,0.016568944,-0.1298439,0.039128628,-0.008063838,-0.03672416,-0.09902981,0.34627336,0.113901705,0.25688693,-0.0027839448,0.10842144,-0.046761937,-0.39664915,0.015218148,-0.012576836,0.015911074,-0.035011016,0.025379103,-0.1395176,0.25505394,0.1177997,0.03197971,0.009250758,0.123524286,-0.04423666,-0.04987359,-0.024397107,0.047531165,-0.10128161,0.06930208,0.07231184,-0.056514565,0.029046524,0.059417743,0.08977944,0.25106764,0.044159885,0.05618316,-0.16295971,-0.011924028,0.054951176,-0.12801453,-0.0060269013,0.011955015,0.09516266,-0.17594478,0.04359466,0.02193176,-0.04005943,-0.051423844,0.07677278,0.01706937,-0.14329246,0.06800595,0.05384309,0.08979404,-0.10267953,0.00194755,0.0043958016,-0.21743944,-0.10467217,0.06314467,-0.075637884,-0.009051831,0.09311291,-0.04607197,0.06783983,-0.032222573,0.032201476,-0.122070804,-0.15483399,-0.21411857,0.08423455,-0.17282441,0.01685771,-0.032312553,0.14053938,0.012993928,-0.010871105,-0.086908564,0.1712203,-0.03816817,-0.0590802,0.03955721,0.08733997,-0.109018534,0.09673209,0.00085473433,-0.022787405,0.028725188,-0.00953664,0.01703209,0.1988094,0.039596166,-5.9204176e-06,-0.3038533,0.06815166,0.004004715,0.06996274,-0.0038040504,0.4240493,0.009332377,-0.1835658,-0.06520802,-0.14025784,-0.07682352,0.025806898,0.05343326,-0.08721143,-0.069931634,0.01060955,-0.046769008,0.17986849,-0.030356707,0.01915516,0.03606738,-0.19965933,-0.111002974,0.035905648,0.16790442
P0A8M3,0.008972179,-0.023962399,-0.020836568,0.09210633,0.05831404,-0.005876921,0.053140715,0.055724822,0.006240476,-0.103866264,-0.0058559924,-0.008259799,-0.082200065,0.10790239,-0.12721701,0.040342804,-0.038260154,-0.028009083,0.104786865,0.09630582,0.17966987,0.182258,-0.08873568,-0.0041568466,0.039668888,-0.0122720655,0.14124066,-0.22432613,0.011182956,-0.030379657,-0.051192842,-0.07808695,-0.040012836,0.14890847,-0.04182279,-0.09402805,0.038888153,-0.016534485,-0.10457053,-0.059132345,0.07211378,-0.06980349,0.07525778,-0.31730977,0.13831964,-0.16659448,0.32962507,-0.051068734,-0.009907998,-0.036883768,0.064386666,0.071450986,0.0007576756,-0.04912389,-0.12726316,0.017041627,-0.040400125,0.042666964,-0.070614204,-0.13496867,-0.10505072,-0.06925173,0.048376746,0.03213989,0.12433659,-0.027755257,0.045347087,-0.12570515,0.02352107,0.11069548,-0.0073094545,0.06809577,-0.023125995,0.036822278,-0.16212414,0.009701449,0.118551254,0.22129615,0.12436874,0.026349694,0.06187632,-0.05344574,-0.07655499,-0.08917343,0.21400574,-0.15221009,-0.113706395,-0.08265631,0.08448078,-0.01771181,0.124016255,-0.022784453,0.041185647,-0.2176855,0.10596828,0.09813279,-0.04697709,0.057558533,-0.050946116,0.061122973,0.0048903674,-0.03805388,-0.11592701,0.11656039,0.10072582,-0.06572932,-0.048104577,-0.011317294,-0.22855905,-0.17808862,-0.014495205,0.06989807,0.043953974,-0.13516515,-0.18849729,-0.07974177,0.11139466,0.029110543,-0.062240973,0.03824283,0.008399592,-0.022343248,-0.029182173,-0.040529266,0.013888139,0.022299958,0.07045208,-0.08762461
P36873,0.005395947,-0.10171856,0.020254027,-0.0016421564,0.06803751,-0.01906208,0.055127114,0.121940106,0.092516586,0.1355415,-0.08126715,0.07873419,0.0661401,0.019692544,-0.11862475,-0.05259501,0.07621105,0.065323964,0.09915597,-0.030477667,-0.019037267,0.1529458,0.054398127,0.043646578,-0.07184108,0.04475516,0.08894585,-0.3377162,0.15118071,0.069842845,0.032297425,-0.007930803,0.06883873,0.18782867,0.06791188,-0.18543671,-0.06894524,-0.016197573,-0.046350382,0.07086016,0.07698953,0.01315846,0.16526683,-0.58186907,0.15706004,-0.116381824,0.29113588,-0.028910767,-0.02221357,-0.25440222,0.021214012,0.13682204,-0.019024942,-0.09618586,-0.019637516,0.06069121,0.019359207,0.123118006,0.10084361,-0.095967114,0.085244015,0.05594471,0.12857822,-0.015688106,0.17409426,0.053478964,0.059677195,0.019010179,-0.082332835,0.16976818,-0.062913455,0.1694262,-0.05333203,0.010123428,-0.03340509,-0.10325764,0.113599285,-0.096163005,0.16256636,0.12994757,0.10698429,-0.120237246,-0.12872012,-0.057230648,0.17094542,-0.08155784,-0.12840573,-0.02071143,0.1171052,0.003559526,0.045595936,0.07375154,0.017369302,-0.060723748,-0.016677938,0.010407024,-0.0047284607,-0.052577827,0.015396333,0.18250644,0.08179375,0.0040247086,-0.098310344,0.26074296,0.024666071,-0.042368256,-0.073127456,0.023590818,-0.17048493,-0.13554308,0.05680725,-0.012150269,-0.094881356,-0.11516157,-0.03631466,0.08584722,0.093890086,0.106612965,0.016547935,-0.09962774,0.075343035,0.10910204,-0.14006895,-0.056763522,0.0023616664,-0.16312495,0.10787879,-0.08612362
P00044,0.1772981,0.01910158,-0.012197979,-0.029781234,-0.11527478,-0.111582465,0.0323315,-0.00016765948,-0.03894051,0.041647803,-0.003909033,0.004026018,0.14624003,0.2233444,-0.082766294,0.042571556,0.03110895,-0.0031983163,0.06894527,-0.060109466,0.22526132,-0.0018739477,0.10894885,-0.021533545,0.0214935,0.06524949,0.25087777,-0.24628982,-0.12742825,-0.048725583,-0.027229862,0.11791139,0.015591696,-0.10168399,-0.022112733,-0.029443184,-0.08272599,0.076305985,-0.07314994,0.050358146,0.09262712,-0.02179557,0.11848469,-0.4911499,0.19658175,-0.15968665,0.1540704,0.122251906,-0.05290155,-0.19199048,0.086018205,0.107781015,-0.024135929,0.14474224,-0.09375656,0.05946042,-0.024354562,0.09440449,0.05854683,-0.096977316,0.036020942,0.031681366,0.023644004,0.024755407,-0.15576649,-0.04039659,-0.03938169,-0.06017139,0.047295686,-0.004353553,0.05353968,0.11959966,-0.0068661496,0.060790572,-0.12589289,0.16852349,-0.041178204,-0.024674878,-0.0030710138,0.0077197477,0.008515876,-0.269177,-0.13094047,0.014023773,0.08781496,-0.12546173,-0.041958362,0.019744955,-0.091821894,-0.026257403,-0.03393179,0.11795553,-0.023183042,-0.0028128736,0.0003882125,0.01955722,0.03429821,0.074739456,-0.082842484,0.11613781,0.15081921,-0.07915823,0.07255489,0.28549403,0.10963778,0.13901643,0.076632425,-0.0061799586,-0.38039935,-0.13846207,-0.07284915,0.02897562,-0.07273859,-0.09905921,0.088933185,-0.07816157,-0.058518387,0.14218743,-0.11035846,0.08534206,-0.13025251,0.079883635,-0.24606897,-0.04931414,-0.14979963,-0.021967096,0.015112774,-0.25629523
A0A0H3LHU4,0.16052923,0.057320617,0.06881674,-0.066264346,-0.07143715,0.13514957,-0.05653892,-0.031183865,-0.13760222,-0.17833877,0.10603784,-0.07742593,0.06929791,0.066416144,-0.16921096,0.20211102,0.0009978302,-0.0056668725,0.053458467,-0.0130379,0.08861357,-0.018778853,-0.064757474,-0.102721654,0.026756333,-0.01984841,0.023092328,-0.06881198,0.035841726,0.09383512,-0.035779707,-0.054615617,-0.028748427,0.21469502,-0.065818,-0.13969857,0.013238136,-0.06348559,-0.030915484,-0.09927706,0.086510025,0.0034833075,-0.015960779,-0.25771356,0.05887838,-0.11268267,0.110347,-0.009386085,0.026822772,0.03374973,-0.05390779,-0.043143958,0.06926054,-0.058869854,-0.0072907507,0.016972732,-0.027151521,-0.011872415,0.0031264573,-0.010823127,-0.061970253,-0.052981913,0.05601774,-0.044605825,-0.03139335,0.060839977,-0.09234933,-0.07679075,0.020143837,0.08393435,-0.1095214,0.08339246,0.058782052,-0.03421726,0.03308336,0.0002519004,0.04651054,0.10081029,0.2092154,0.015378613,0.023224697,-0.026484534,0.08569954,-0.08013261,0.013219977,-0.027065262,0.021786077,-0.21572135,0.00658698,0.02591047,0.10872022,-0.04641912,-0.0017008074,-0.10187586,0.12241688,0.07409064,0.034371994,0.040302675,-0.03384922,0.04196176,0.0905459,0.07008135,-0.060051106,0.015809096,0.099540815,-0.124666974,-0.050880466,-0.06975718,-0.25611603,-0.11275756,-0.003095504,0.03004282,0.06967504,-0.23007648,-0.12925828,0.030830173,-0.07510406,0.050984323,-0.024995431,0.020010155,-0.20399264,0.005275501,-0.006067969,0.042132616,-0.01292409,-0.07665041,-0.06828797,-0.23932444
